% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=782695, Mon Feb  6 16:02:28 2023, <python>{}</python>
1 6 0.6208039951392254 1.0000250003125026 36.310290436513974 3.6310290436513974e+01 45.84493118765741 52.84279739381148   
2 12 0.8438051811270152 1.6876207362430318 36.310290436513974 3.9600912691587496e+01 48.87664302566976 71.28347021185866   
3 18 0.7909283564642796 1.7608899290366065 29.936744053091257 2.9936744053091257e+01 56.447350348955524 67.93786790896067   
4 24 0.9964948433235178 1.8093306976815615 21.835860611653732 2.1835860611653732e+01 28.505351702038304 39.11885959747129   
5 30 1.6018643610975698 2.3741094830331444 3.608166939819898 3.6081669398198981e+00 34.179763150816086 43.40491045332458   
6 36 2.6445571627610125 2.490192003989634 0.01837276157983975 1.8372761579839750e-02 3.6821884578804887 70.74179222704791   
7 42 3.5128994221336565 2.4467429649589114 0.01837276157983975 5.8970285047137173e-02 4.1045761033744865 16.693230170859422   
8 48 2.919123197544738 2.8080668419172103 0.0036634833995334392 3.6634833995334392e-03 5.543578080099443 12.650403721490365   
9 54 2.7448177429639506 3.3270623653375306 0.0036634833995334392 1.2890615542430650e+00 6.099717800206061 61.02326002673631   
10 60 3.0098497228692214 3.4368065924138818 0.0036634833995334392 9.3382748786145317e-02 1.0621197350735239 6.414359172333666   
11 66 3.188430111951518 3.626041390673529 0.0036634833995334392 1.0462545453890748e-01 3.0130042246162962 38.015550233191085   
12 72 2.479029669519477 4.027791587735411 0.0036634833995334392 1.3500417633213297e+00 3.5105284741692278 20.899489968686158   
13 78 2.2495259101493614 4.641931781380255 0.0036634833995334392 2.7294720125054704e-02 1.1128431391901674 3.1019745206011407   
14 84 1.8839372254386262 5.480773468394399 0.0011558559305879048 1.1558559305879048e-03 0.31958495280188426 1.4024968392329769   
15 90 1.5873581236635967 6.949825227625226 0.0011558559305879048 5.5713128728119732e-01 0.9634485619680807 1.3933933147453197   
16 96 1.5207547656360203 7.384242386603743 0.0011558559305879048 2.6170483091944124e-01 0.8128323493582615 1.2182925071268371   
17 102 1.1794046067996327 8.344462805464872 0.0011558559305879048 1.1010134282107319e-01 0.4951296256421895 2.0043737695509516   
18 108 1.1329497555619699 8.679096265136467 0.0006105696174737399 6.1056961747373993e-04 0.2267655581414044 0.8726174340461623   
19 114 1.3312357527679821 7.913341996959602 0.0006105696174737399 4.1541186211763110e-03 0.026900451081947583 0.10725088971478215   
20 120 1.0944601511951326 9.246043567288645 0.0006105696174737399 7.1267709480674405e-04 0.028007245006228487 0.3432350971936553   
21 126 0.8638290711534606 9.988266791652602 0.0006105696174737399 1.4802623281038397e-03 0.047793487324835626 0.3231305496962326   
22 132 0.6923360842940096 13.122253841219056 3.5307899667734113e-06 3.5307899667734113e-06 0.0041775947199710565 0.09088186999192581   
23 138 0.49601813468839556 16.6764920942411 3.5307899667734113e-06 2.6858230041513689e-03 0.01386987360837524 0.044484463575609194   
24 144 0.38681238935371914 20.97282806507433 3.5307899667734113e-06 2.6564152764848042e-05 0.000122882288407477 0.004713663802851359   
25 150 0.40852294579152637 22.761356211510357 3.5307899667734113e-06 1.4375054178886116e-05 0.0005865421291926723 0.007704342243742634   
26 156 0.37673620306245653 31.1160708189505 3.5307899667734113e-06 8.4867932431327292e-06 0.0007718604145295129 0.0020521411627080293   
27 162 0.28406774208877744 41.29214217672035 2.691871694985238e-07 2.6918716949852383e-07 0.000632457306678023 0.00113058952437079   
28 168 0.22298067463232082 42.81034147419281 2.691871694985238e-07 5.0984069595940010e-06 0.00010768533832200151 0.001811024835271763   
29 174 0.21985614094661757 49.842505767264285 2.691871694985238e-07 3.0596072532538837e-05 8.711832298455268e-05 0.00014974349404949444   
30 180 0.22463856784292202 50.07031598027977 2.691871694985238e-07 1.6065522264702876e-05 0.00034023746745315373 0.0006905387126359138   
31 186 0.22571868462835204 52.96068362975553 5.163382430495019e-08 5.1633824304950192e-08 2.408894146624091e-05 0.00015934919594584943   
32 192 0.17830630907494738 49.388304122632086 5.163382430495019e-08 1.6538340060546557e-07 0.0001024720012376996 0.0001917815293483601   
33 198 0.21578961943179847 59.12138499732336 5.163382430495019e-08 1.4098819565695404e-05 4.6014328995246157e-05 0.00016132318392753667   
34 204 0.18400877410033195 74.35918582650892 5.163382430495019e-08 1.0708768216695269e-05 3.843065113692903e-05 0.00017102874139054275   
35 210 0.24364143285330947 66.43016237804962 5.163382430495019e-08 8.4851279344030905e-07 4.303514893571556e-05 0.00010473487136240111   
36 216 0.24627585434491164 115.87198323796564 5.163382430495019e-08 1.3724443737587752e-06 7.232155705767493e-06 0.000131264694070878   
