% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=782695, Mon Feb  6 16:02:28 2023
1 6 0.02159962321234662 0.02159962321234662 0.02159962321234662 0.02159962321234662 0.9891412319722869 1.0107421150878926
2 12 -0.42570510113711096 -0.42570510113711096 -0.42570510113711096 -0.42570510113711096 0.9891412319722869 1.0107421150878926
3 18 -0.46437202615901263 -0.46437202615901263 -0.46437202615901263 -0.46437202615901263 0.7318660901018624 1.2101124022829501
4 24 -0.5649559203430348 -0.5649559203430348 -0.5649559203430348 -0.5649559203430348 0.7318660901018624 1.2101124022829501
5 30 -0.5635416000001833 -0.5635416000001833 -0.5635416000001833 -0.5635416000001833 0.6606499829711773 1.2504165705876515
6 36 -0.5975130102775111 -0.5975130102775111 -0.5975130102775111 -0.5975130102775111 0.6606499829711773 1.2504165705876515
7 42 -0.713366601404967 -0.713366601404967 -0.713366601404967 -0.713366601404967 0.5353815448771401 1.3089563023282966
8 48 -0.7813976298243158 -0.7813976298243158 -0.7813976298243158 -0.7813976298243158 0.5353815448771401 1.3089563023282966
9 54 -0.8202316505316438 -0.8202316505316438 -0.8202316505316438 -0.8202316505316438 0.4239909780506611 1.3491596089905908
10 60 -0.8516167944020311 -0.8516167944020311 -0.8516167944020311 -0.8516167944020311 0.4239909780506611 1.3491596089905908
11 66 -0.8824823137675755 -0.8824823137675755 -0.8824823137675755 -0.8824823137675755 0.3428085270707608 1.3720358281646932
12 72 -0.9107406492397828 -0.9107406492397828 -0.9107406492397828 -0.9107406492397828 0.3428085270707608 1.3720358281646932
13 78 -0.9351288100887729 -0.9351288100887729 -0.9351288100887729 -0.9351288100887729 0.2546982330351487 1.3910890733841499
14 84 -0.9593818105302775 -0.9593818105302775 -0.9593818105302775 -0.9593818105302775 0.2546982330351487 1.3910890733841499
15 90 -0.9638909718870198 -0.9638909718870198 -0.9638909718870198 -0.9638909718870198 0.19002375670683988 1.4013889438293068
16 96 -0.9716036155660466 -0.9716036155660466 -0.9716036155660466 -0.9716036155660466 0.19002375670683988 1.4013889438293068
17 102 -0.9737636661197224 -0.9737636661197224 -0.9737636661197224 -0.9737636661197224 0.16197633740851614 1.4049069955408873
18 108 -0.968556466325376 -0.968556466325376 -0.968556466325376 -0.968556466325376 0.16197633740851614 1.4049069955408873
19 114 -0.976820368616012 -0.976820368616012 -0.976820368616012 -0.976820368616012 0.15224858417728585 1.4059944411753598
20 120 -0.9800941602014075 -0.9800941602014075 -0.9800941602014075 -0.9800941602014075 0.15224858417728585 1.4059944411753598
21 126 -0.9884341105207981 -0.9884341105207981 -0.9884341105207981 -0.9884341105207981 0.10754482544130975 1.4101184739307537
22 132 -0.9928244276790449 -0.9928244276790449 -0.9928244276790449 -0.9928244276790449 0.10754482544130975 1.4101184739307537
23 138 -0.9954580232055105 -0.9954580232055105 -0.9954580232055105 -0.9954580232055105 0.06739418961965143 1.4126068183346385
24 144 -0.9961419212510002 -0.9961419212510002 -0.9961419212510002 -0.9961419212510002 0.06739418961965143 1.4126068183346385
25 150 -0.9979357468669128 -0.9979357468669128 -0.9979357468669128 -0.9979357468669128 0.04543405257169086 1.4134835502639969
26 156 -0.9988269998924807 -0.9988269998924807 -0.9988269998924807 -0.9988269998924807 0.04543405257169086 1.4134835502639969
27 162 -0.9989091084430797 -0.9989091084430797 -0.9989091084430797 -0.9989091084430797 0.03302864751878694 1.4138278213569995
