% # columns="iter, evals, sigma, 0, fitness, xbest" seed=782695, Mon Feb  6 16:02:28 2023, <python>{}</python>
1 6 0.6208039951392254 0 36.310290436513974 0.007532474784606946 1.0182695827438322
2 12 0.8438051811270152 0 39.600912691587496 -0.28103330652110226 1.5739589132311875
3 18 0.7909283564642796 0 29.936744053091257 -0.30685601495015485 0.778304091382139
4 24 0.9964948433235178 0 21.835860611653732 -2.1078250742585594 1.7807107578221681
5 30 1.6018643610975698 0 3.608166939819898 -4.418302244296793 1.317819798787906
6 36 2.6445571627610125 0 0.01837276157983975 -4.15226477765492 -0.983281382673729
7 42 3.5128994221336565 0 0.05897028504713717 -3.3246317808307593 -1.9182062002330296
8 48 2.919123197544738 0 0.0036634833995334392 -6.290836838735002 1.3513635551462975
9 54 2.7448177429639506 0 1.289061554243065 -1.3942205588897405 -2.470410974821423
10 60 3.0098497228692214 0 0.09338274878614532 0.10044167845343521 -4.794855767806126
11 66 3.188430111951518 0 0.10462545453890748 2.8602856598406206 -7.536827077424096
12 72 2.479029669519477 0 1.3500417633213297 0.7395341356728025 -4.577621159877571
13 78 2.2495259101493614 0 0.027294720125054704 -1.0965107937610357 -3.738278068221412
14 84 1.8839372254386262 0 0.0011558559305879048 -2.7015085970074457 -2.264493521726394
15 90 1.5873581236635967 0 0.5571312872811973 0.46033814002831663 -4.713925863011656
16 96 1.5207547656360203 0 0.26170483091944124 -0.08568029723593784 -4.402748758593616
17 102 1.1794046067996327 0 0.11010134282107319 -1.1411972147445466 -3.5269875613414907
18 108 1.1329497555619699 0 0.0006105696174737399 -0.24593993936929343 -4.778769767579065
19 114 1.3312357527679821 0 0.004154118621176311 1.0100656262045093 -5.945613173798288
20 120 1.0944601511951326 0 0.000712677094806744 -0.5389180595481713 -4.43438592773819
21 126 0.8638290711534606 0 0.0014802623281038397 1.0711106146141578 -6.109584792033615
22 132 0.6923360842940096 0 3.5307899667734113e-06 0.906103974981306 -5.904224935341817
23 138 0.49601813468839556 0 0.002685823004151369 -0.3570966948347366 -4.5910783786901455
24 144 0.38681238935371914 0 2.656415276484804e-05 0.2713745408127235 -5.276528583183993
25 150 0.40852294579152637 0 1.4375054178886116e-05 -0.01176545975540133 -4.992025985111518
26 156 0.37673620306245653 0 8.48679324313273e-06 0.17460456906789515 -5.171691358941054
27 162 0.28406774208877744 0 2.691871694985238e-07 0.08021928724213229 -5.08073811974834
28 168 0.22298067463232082 0 5.098406959594001e-06 -0.02548637568565619 -4.972255659088838
29 174 0.21985614094661757 0 3.0596072532538837e-05 -0.028235816044589704 -4.97729555562368
30 180 0.22463856784292202 0 1.6065522264702876e-05 0.04145178076470714 -5.045459962679828
31 186 0.22571868462835204 0 5.163382430495019e-08 0.12361352933614408 -5.1233862985629095
32 192 0.17830630907494738 0 1.6538340060546557e-07 0.14168809635280022 -5.141281422772879
33 198 0.21578961943179847 0 1.4098819565695404e-05 -0.01967119175914779 -4.976573968754843
34 204 0.18400877410033195 0 1.0708768216695269e-05 -0.004194933732836567 -4.999077491700492
35 210 0.24364143285330947 0 8.48512793440309e-07 0.3905352375852924 -5.389614090043668
36 216 0.24627585434491164 0 1.3724443737587752e-06 0.22669925932740684 -5.225527745616962
37 222 0.23698895496776987 0 4.180927302010492e-06 0.19265447974161776 -5.190609748145048
38 228 0.19952371408854028 0 1.7831854851556878e-07 0.18659855123616925 -5.187020829045811
39 234 0.17564976386062384 0 2.8876074172101574e-09 0.3719390725065721 -5.371992808969213
40 240 0.14206876341265642 0 3.011657820435535e-07 0.29794603615693827 -5.298494821891122
41 246 0.1274944012077944 0 1.2338813210894955e-08 0.47929029971378745 -5.47917921950308
42 252 0.13019214488573946 0 6.04414333664649e-09 0.4640439720467703 -5.4639662279580135
43 258 0.11383847689529045 0 6.084253602684259e-08 0.3412449280163441 -5.341491590814567
44 264 0.11288191675825726 0 8.84217874321874e-09 0.41086367292250775 -5.410769640062596
45 270 0.10153022219263035 0 1.1212464533711336e-09 0.44555231016470814 -5.44558579518305
46 276 0.09164417947395381 0 3.1613306186245067e-08 0.5373864943114939 -5.537564295622474
47 282 0.07258090817476526 0 3.1084196693711625e-08 0.4776178243677416 -5.477794131476769
48 288 0.06487570720529617 0 1.6007113557150253e-10 0.44750459559832123 -5.447491943676113
49 294 0.08257097410013632 0 3.2607504099101744e-10 0.2994772586276658 -5.299495316175699
50 300 0.07424136013676985 0 1.3665429242199918e-10 0.3914743354332619 -5.391462645510575
51 306 0.06479873319830677 0 4.524810345976313e-10 0.48292478137200756 -5.482903509770408
52 312 0.04707283001722284 0 1.1957267587844997e-10 0.4444227454056576 -5.444411810476491
53 318 0.03702842669214041 0 5.50952742876215e-11 0.44945444067604745 -5.449447018056948
54 324 0.03656882316941388 0 1.2304871691007955e-10 0.35073859936685015 -5.350727506634233
55 330 0.029926048368880007 0 2.2890888434013017e-10 0.3703560184158893 -5.370371148150994
56 336 0.02572259745330149 0 5.636523720947174e-13 0.35909526932677016 -5.359096020094626
57 342 0.01835802546350959 0 4.198373314075493e-13 0.3965290513267892 -5.396528403378233
58 348 0.014900723384859687 0 1.7442875294647437e-13 0.40178571335019686 -5.401785295703513
59 354 0.011427980431061607 0 4.693971834082434e-16 0.40017386666163657 -5.40017384499606
60 360 0.00906379496557603 0 1.8055692366404738e-12 0.38100491422216726 -5.381006257936883
61 366 0.007155756554336096 0 3.268282092970794e-15 0.3867368889954271 -5.3867368318265365
62 372 0.005947815556702015 0 2.1715274634051436e-13 0.38967832438296524 -5.389677858386456
63 378 0.005264360752406667 0 8.125902766519158e-16 0.39255991094468284 -5.392559939450652
64 384 0.004683605412112752 0 1.3300418221842725e-14 0.3925207797799324 -5.392520664452493
65 390 0.004273225568883273 0 1.4915276974810136e-13 0.3883662388391984 -5.388365852636182
66 396 0.0043267761795830395 0 2.222647874631302e-14 0.3928690969697041 -5.39286894788423
67 402 0.003785355651026059 0 4.7811869472913345e-14 0.3938537149147552 -5.393853496255501
68 408 0.0028859689848993483 0 3.8349489804105705e-15 0.39278492830075235 -5.392784866373788
69 414 0.002194287500769528 0 1.0704779637651617e-14 0.39297737277098654 -5.392977476234892
70 420 0.002323750715579221 0 5.120829489872447e-15 0.3943481143242455 -5.394348185884216
71 426 0.001833985889155688 0 5.738535879513217e-16 0.39359314314037214 -5.393593167095614
72 432 0.0013540187689763921 0 1.914465924211571e-16 0.39336278228005017 -5.393362768443628
73 438 0.0011664941569598665 0 1.1830607920302256e-17 0.39465852848600086 -5.3946585319255655
74 444 0.0008422678410295844 0 5.497138774917861e-17 0.3940425241671489 -5.394042516752879
75 450 0.0008629413633436882 0 5.3977012084971094e-18 0.39527144488171423 -5.3952714425584185
