x,y,angle,velocity,spin
13.672179243716538, 10.763926235763499, 1.0210999893024475, 1.8560762405395508, -2.015904903411865
14.066334352603686, 11.145544082739963, 0.41658630836754174, 1.8560762405395508, -2.0262162685394287
14.607527547679256, 11.234605291771992, -0.19462987910957014, 1.8560762405395508, -2.062306880950928
15.100275722072118, 10.995407727461018, -0.8135797334835022, 1.8560762405395508, -2.062306880950928
15.364157709208673, 10.514549644538493, -1.4175778402015655, 1.8560762405395508, -1.8251415491104128
15.319048010256298, 9.940448366423988, -1.9635735524818392, 2.0829298496246342, -1.8096740245819087
15.025364119624259, 9.488991791419224, -2.404907162301252, 2.3561856746673584, -1.5106399059295654
14.530133829859874, 9.153515766296136, -2.7279159678146336, 2.4541449546813965, -1.025997519493103
13.946540605369927, 8.963886632913992, -2.9658545954153035, 2.4747681617736816, -0.8661688566207886
13.329704410614447, 8.907099095878467, -3.1705385638401005, 2.500546932220459, -0.7888325452804565
12.831405575373127, 8.950370071828216, -3.3187668872997262, 2.5108585357666016, -0.6857171654701233
12.340233902678213, 9.064016236766085, -3.4492077959701515, 2.536637306213379, -0.6393150091171265
11.864580657756248, 9.23963774752422, -3.568306006304929, 2.536637306213379, -0.5722901821136475
11.412236835609162, 9.468802354965511, -3.676061527244756, 2.536637306213379, -0.4846419095993042
10.984560109674149, 9.741442039187538, -3.7554603142663927, 2.546948909759521, -0.33512482047080994
10.573365199723794, 10.042912690579307, -3.7866527104750367, 2.557260513305664, -0.0
10.157416867980226, 10.342864688952144, -3.6554384374991153, 2.572727680206299, 1.361122488975525
9.686487262659766, 10.54345508226502, -3.337585403956482, 2.572727680206299, 1.7787396907806396
9.175484485183249, 10.575479178387132, -2.9826108360663146, 2.572727680206299, 1.7787396907806396
8.68594105525712, 10.428158686757977, -2.6258317494765016, 2.572727680206299, 1.789051175117493
8.279233620921403, 10.118528238745363, -2.2641546810045936, 2.557260513305664, 1.81483006477356
8.00900842868489, 9.684664881633447, -1.9011886680498817, 2.557260513305664, 1.81483006477356
7.910643805985327, 9.18542733890339, -1.539253815449784, 2.557260513305664, 1.81483006477356
7.995754863807353, 8.682190463518875, -1.1778345430269934, 2.572727680206299, 1.81483006477356
8.254264401023415, 8.242309272530456, -0.7988856697455144, 2.557260513305664, 2.000437498092652
8.658734307729388, 7.935342015324162, -0.3995715344324804, 2.557260513305664, 1.9849702119827268
9.151182636620225, 7.809435593177314, -0.0005151832476353868, 2.546948909759521, 2.0262162685394287
9.652512880945238, 7.887910772601155, 0.4287023937329553, 2.557260513305664, 2.418054580688477
10.067062921966194, 8.178395724970633, 0.9197891866788171, 2.557260513305664, 2.521170139312744
10.291479604866405, 8.631578591665987, 1.437943772040298, 2.557260513305664, 2.742868185043335
10.251712914053211, 9.134966232237481, 2.0151318823918603, 2.557260513305664, 3.16048526763916
9.933879432014676, 9.52440872608093, 2.661922839842727, 2.557260513305664, 3.273911952972412
9.444703091609288, 9.642202073790989, 3.3045891797169946, 2.557260513305664, 2.9903447628021236
8.973196128512024, 9.46082475110086, 3.7559765731915737, 2.557260513305664, 1.428147554397583
8.586809828833548, 9.127609736772198, 3.9949463641270895, 2.546948909759521, 0.644470751285553
8.269246508733364, 8.729634874287601, 4.091874777339389, 2.546948909759521, -0.0
7.9725001999941965, 8.315608121061082, 4.078727575950315, 2.546948909759521, -0.6135363578796387
7.647949862417416, 7.923751517527759, 3.8969867764040735, 2.546948909759521, -1.2322282791137695
7.245939361531128, 7.613229925322848, 3.626309001259497, 2.546948909759521, -1.5828206539154053
6.771713567869389, 7.433253932199893, 3.2935042379423884, 2.546948909759521, -1.7735838890075684
6.264964285213345, 7.424233339062242, 2.9326005576178336, 2.546948909759521, -1.8251415491104128
5.7884783715567645, 7.596530694009398, 2.5619009194895535, 2.546948909759521, -1.9024778604507449
5.409097146437566, 7.931296245170765, 2.178311854414632, 2.546948909759521, -1.9488800764083865
5.1839598299144765, 8.38482842462983, 1.7862157819792526, 2.546948909759521, -1.974658727645874
5.150098639455722, 8.889966777113633, 1.3884483514353532, 2.546948909759521, -2.0004377365112305
5.315359427770017, 9.368425393269384, 0.9868140874430432, 2.546948909759521, -2.0262162685394287
5.6553119038364965, 9.743341834413869, 0.5782195387408032, 2.546948909759521, -2.0777740478515625
6.116950104671183, 9.950284403811919, 0.15879794936626102, 2.546948909759521, -2.1035525798797607
6.6228004029534535, 9.950610951167764, -0.2634593071416125, 2.536637306213379, -2.1138641834259038
7.083802301550414, 9.743615626575039, -0.6864899458363757, 2.546948909759521, -2.13964319229126
7.41792964202141, 9.364115810671287, -1.1252457203343615, 2.546948909759521, -2.25307035446167
7.555629739944455, 8.877919984023098, -1.5781798304990038, 2.546948909759521, -2.2685372829437256
7.466396894686247, 8.380558571962457, -2.031113940663646, 2.536637306213379, -2.2685372829437256
7.169167132396461, 7.973158236802548, -2.4832747044041854, 2.546948909759521, -2.2685372829437256
6.7233790026949904, 7.736323781212635, -2.936208814568828, 2.546948909759521, -2.242758750915528
6.2183186537424096, 7.717342955952269, -3.383213800378154, 2.546948909759521, -2.242758750915528
5.7556377300425305, 7.918175894395503, -3.828414279408763, 2.546948909759521, -2.180889368057251
5.418350030842088, 8.295669199798459, -4.206589788384746, 2.546948909759521, -1.2683184146881104
5.211406681968966, 8.760104267999118, -4.378792402334522, 2.546948909759521, -0.10827094316482544
5.046080527737648, 9.24137167673439, -4.349920091964315, 2.546948909759521, 0.8403900265693665
4.8340214179323375, 9.703167114821037, -4.1496185550466285, 2.546948909759521, 1.2940975427627563
4.520488311272609, 10.102652650258808, -3.864504648186277, 2.546948909759521, 1.541574239730835
4.102903527888, 10.390764658184306, -3.539433545805524, 2.546948909759521, 1.6756242513656616
3.6137219458381855, 10.526095248864415, -3.1929659971967435, 2.546948909759521, 1.789051175117493
3.107948332104853, 10.4848695462172, -2.8519120166078307, 2.557260513305664, 1.515795350074768
2.6348075315886934, 10.291681675324151, -2.6423300961032608, 2.5830392837524414, 0.5516671538352966
2.1852474853846995, 10.029065690331832, -2.5974749216809965, 2.6191296577453613, -0.0
1.7267748576933366, 9.758136714360765, -2.6732646914199094, 2.7119336128234863, -0.9022590517997742
1.224031600328355, 9.551149726191106, -2.9029541077092382, 2.727400541305542, -1.3559668064117432
0.6850882387343968, 9.47935466327792, -3.19966851491482, 2.727400541305542, -1.5982877016067505
0.15066777367458656, 9.576606854995092, -3.5288642169907782, 2.727400541305542, -1.7117146253585815
-0.3216727676858722, 9.84440977009961, -3.8735272290185176, 2.727400541305542, -1.7735838890075684
-0.6735150359366209, 10.257696833714936, -4.2315952183678816, 2.727400541305542, -1.8251415491104128
-0.8557609621847089, 10.768739166445775, -4.603326004929849, 2.727400541305542, -1.8870108127593996
-0.8377725343995545, 11.310845761219095, -4.984079384990045, 2.727400541305542, -1.9282569885253904
-0.6177080047174871, 11.806399001859992, -5.376175463385887, 2.727400541305542, -1.974658727645874
-0.2241213163087013, 12.179189557396262, -5.7780674936249925, 2.727400541305542, -2.062306880950928
0.28489152925334205, 12.364842418493474, -6.194653451628992, 2.727400541305542, -2.1138641834259038
0.8244902974501193, 12.327126767118228, -6.617426288314171, 2.727400541305542, -2.1035525798797607
1.3022964277994438, 12.071666893561776, -7.004366582818337, 2.727400541305542, -0.5465111136436462
1.702473413708368, 11.701080967687936, -7.028340899385518, 2.727400541305542, 0.7063400149345398
2.1241700446859606, 11.35600528428132, -6.842475500144071, 2.727400541305542, 1.2940975427627563
2.613464776591912, 11.116535493433465, -6.547565629519527, 2.727400541305542, 1.6601569652557373
3.1528318216246274, 11.040769909040511, -6.212698563374585, 2.727400541305542, 1.7117146253585815
3.6860668946108563, 11.1484468356557, -5.868293329514568, 2.737712144851685, 1.7529608011245728
4.151720819277947, 11.431494485834177, -5.518474533595152, 2.727400541305542, 1.7374935150146484
4.4917081056702814, 11.85605991981192, -5.168913527764387, 2.737712144851685, 1.7374935150146484
4.6662417990905976, 12.372303690696034, -4.8206414604559615, 2.737712144851685, 1.7529608011245728
4.653054945645307, 12.916491506247215, -4.4656668925657925, 2.737712144851685, 1.7787396907806396
4.450772611604319, 13.422374884461975, -4.109403380192823, 2.737712144851685, 1.7787396907806396
4.084848522690035, 13.826044753761046, -3.7531398678198524, 2.727400541305542, 1.7787396907806396
3.6020021723558875, 14.076229032152193, -3.3973919296637236, 2.737712144851685, 1.789051175117493
3.0617367775912627, 14.142768966765301, -3.0447374666109743, 2.737712144851685, 1.6189107894897459
2.5280867264254305, 14.028682088149116, -2.7627170229330718, 2.737712144851685, 1.1136455535888672
2.039161268446971, 13.787654929447902, -2.5858742261305507, 2.727400541305542, 0.4073055684566498
1.5802312604316746, 13.4928521847088, -2.5835541421547594, 2.727400541305542, -1.0156859159469604
1.0959749487583346, 13.244379818653213, -2.8341243917122547, 2.727400541305542, -1.5106399059295654
0.5632052589843771, 13.141716986714151, -3.1537819618359277, 2.727400541305542, -1.6756240129470823
0.0264148020899663, 13.21781202392719, -3.5012806290760694, 2.727400541305542, -1.8096740245819087
-0.450865011783873, 13.476032605194707, -3.8704335147515, 2.727400541305542, -1.9127894639968872
-0.7987349532405528, 13.891063314683011, -4.2581471974030185, 2.7119336128234863, -1.9643471240997317
-0.9615541053435676, 14.406571206497087, -4.655141263641422, 2.727400541305542, -2.0777740478515625
-0.9077124504369716, 14.945632350392735, -5.076367383636539, 2.727400541305542, -2.1138641834259038
-0.6372096929097446, 15.414908545796473, -5.5006869846954976, 2.7119336128234863, -2.1293318271636963
-0.19787224763473546, 15.730392090315318, -5.925779967941347, 2.7119336128234863, -2.1293318271636963
0.3323345164749301, 15.83850392753467, -6.293901752866808, 2.727400541305542, -1.0156859159469604
0.8761549695198912, 15.810300336124811, -6.344170471839612, 2.727400541305542, 0.35574787855148315
1.4212110245351606, 15.794442898263235, -6.230485816113656, 2.727400541305542, 0.8661688566207886
1.9617592657101282, 15.861378738505351, -6.029926480166619, 2.727400541305542, 1.175514817237854
2.4743712097159998, 16.04423567443919, -5.78657428156585, 2.727400541305542, 1.2940975427627563
2.925420170336221, 16.34847112477374, -5.5295592976734085, 2.727400541305542, 1.2837859392166138
3.2870389172366963, 16.75596040033648, -5.309408049099152, 2.727400541305542, 0.5258882641792297
3.5766715393154755, 17.217971181459447, -5.224853473715489, 2.727400541305542, 0.13405001163482666
3.8422402360383607, 17.695616783803345, -5.2181509731337465, 2.7480237483978267, -0.0
4.1096335667053125, 18.178443701041875, -5.2181509731337465, 2.773802757263184, -0.0
4.380523879766308, 18.66758505112262, -5.2181509731337465, 2.8820736408233643, -0.0
4.662279771729039, 19.176346164912687, -5.2181509731337465, 2.9490985870361333, -0.0
4.9511544980192115, 19.69796161887676, -5.2181509731337465, 3.0006563663482666, 0.07218077778816223
5.232188352148591, 20.23038277216723, -5.1199336184188775, 3.021279573440552, 0.8661688566207886
5.434296290002972, 20.797437555641338, -4.944379751197999, 3.021279573440552, 0.9177265763282776
5.532243933839292, 21.392891143103032, -4.7603188587352685, 3.021279573440552, 0.9177265763282776
5.519571917616239, 21.997251049907426, -4.578320278041072, 3.021279573440552, 0.8507015705108643
5.4012593854692055, 22.5891337358542, -4.41127343010158, 3.0315909385681152, 0.8249226808547974
5.187852665069896, 23.154380169720522, -4.2617562009021706, 3.0315909385681152, 0.5155767202377319
4.903841255606107, 23.688035075972067, -4.160703162662692, 3.021279573440552, 0.3815267384052277
4.577639579944979, 24.197248119270906, -4.134150959365076, 3.021279573440552, -0.0
4.249259455435986, 24.708144158651514, -4.1728192312643015, 3.0315909385681152, -0.4588632881641388
3.957674638501017, 25.240321440521974, -4.286246123723694, 3.0315909385681152, -0.6857171654701233
3.737562513423672, 25.80634153073673, -4.446332672052094, 3.0470583438873287, -0.9383496642112732
3.6193562227517746, 26.403838952243554, -4.634775957278916, 3.0470583438873287, -0.9383496642112732
3.615305107122291, 27.012379575957087, -4.824765947274873, 3.0470583438873287, -0.9641282558441162
3.727662894878376, 27.61040271181207, -5.024809697084137, 3.0470583438873287, -1.0517765283584597
3.959826440738949, 28.173284052811645, -5.236711737327287, 3.0470583438873287, -1.1033343076705933
4.3072417167150645, 28.672510032791852, -5.462276556901642, 3.0470583438873287, -1.144580364227295
4.758377537422335, 29.08118544148787, -5.686552426032731, 3.0470583438873287, -1.025997519493103
5.28608286908033, 29.385289218713353, -5.864168590120978, 3.067681312561035, -0.3093461692333221
5.848912986369988, 29.628187890009087, -5.871644455753275, 3.067681312561035, 0.31965750455856323
6.405641677246512, 29.89107331287425, -5.776004970632503, 3.08314847946167, 0.6547822952270508
6.928877635832161, 30.216557386938266, -5.643501777015634, 3.08314847946167, 0.6805611252784729
7.403663881743277, 30.609304271671018, -5.5058428173884835, 3.08314847946167, 0.696028470993042
7.820848704687258, 31.064854725456534, -5.366379336081453, 3.0934600830078125, 0.7218073010444641
8.170134393557065, 31.574928256856474, -5.224337968789047, 3.0934600830078125, 0.696028470993042
8.444675524543872, 32.12998747941867, -5.083585542999215, 3.1037714481353764, 0.696028470993042
8.638727443666102, 32.718045179798594, -4.943348694406456, 3.0934600830078125, 0.6805611252784729
8.7490060448489, 33.326360028945864, -4.805689734779305, 3.0934600830078125, 0.6805611252784729
8.774880330829308, 33.94456986532868, -4.668030775152153, 3.1037714481353764, 0.6702496409416199
8.715851167364697, 34.56153799311502, -4.534754205308863, 3.1037714481353764, 0.5774459838867188
8.58104869145215, 35.166654296558235, -4.4262252992019135, 3.1037714481353764, 0.5155767202377319
8.382298529639549, 35.75608365729627, -4.321563223563143, 3.119239091873169, 0.4073055684566498
8.12956280046313, 36.326335259409106, -4.271036703325817, 3.119239091873169, -0.0
7.863078375452265, 36.89040276575688, -4.28212159667165, 3.119239091873169, -0.4846419095993042
7.625948664701864, 37.46818829383742, -4.408695689775058, 3.1295506954193115, -0.8403897881507874
7.478608408471527, 38.075180808894565, -4.591725404001782, 3.1295506954193115, -1.0053744316101074
7.4517449662661335, 38.69943464219319, -4.8038852224126565, 3.139862060546875, -1.1291128396987915
7.561785849867003, 39.31640310955794, -5.032801277376722, 3.1295506954193115, -1.1652034521102903
7.810468482146332, 39.890999816555535, -5.2681620428338745, 3.139862060546875, -1.1652034521102903
8.186360285555823, 40.393055430393595, -5.500429362989969, 3.1501736640930176, -1.1188013553619385
8.665984725397895, 40.79741358074161, -5.7066600421443665, 3.1501736640930176, -0.5001094341278076
9.202474285443762, 41.132084750261015, -5.731665513850755, 3.1656408309936523, 0.13405001163482666
9.736369571445325, 41.47227144084618, -5.675983234681198, 3.1656408309936523, 0.4588632881641388
10.243833418063858, 41.85301703434913, -5.564360874332496, 3.1862637996673584, 0.7218073010444641
10.6993684813083, 42.29787448436165, -5.418452679552146, 3.1862637996673584, 0.7372746467590332
11.085188906002257, 42.8043850415722, -5.27177111748607, 3.1862637996673584, 0.7372746467590332
11.392947527288175, 43.36179289106916, -5.126636287011217, 3.1862637996673584, 0.7372746467590332
11.616565205907305, 43.95740124775887, -4.980728092230868, 3.1862637996673584, 0.7063400149345398
11.752399261782491, 44.57949150610483, -4.83713999334724, 3.1862637996673584, 0.7218073010444641
11.797448367370095, 45.214636642430584, -4.693551897443843, 3.1862637996673584, 0.7218073010444641
11.751025430715758, 45.84967619452807, -4.550479378737523, 3.1862637996673584, 0.6805611252784729
11.621318216905145, 46.47410456510535, -4.4741740325465935, 3.212042808532715, -0.0
11.469182658050025, 47.10062654138916, -4.4741740325465935, 3.2481331825256348, -0.0
11.315769668429198, 47.732409210530825, -4.4741740325465935, 3.2584445476531982, -0.0
11.164679734941748, 48.36473793519332, -4.5187714064493925, 3.2481331825256348, -0.6393150091171265
11.074900428913617, 49.00752143199947, -4.679115729965284, 3.2481331825256348, -0.9641282558441162
11.10188170973666, 49.65553939434592, -4.886635338701323, 3.2481331825256348, -1.1188013553619385
11.267644301571572, 50.28233118823079, -5.112715708650663, 3.2481331825256348, -1.1652034521102903
11.571635134910931, 50.85486741324698, -5.347818689979627, 3.2481331825256348, -1.1806706190109253
12.001871921021507, 51.33959606064668, -5.591686462797239, 3.2481331825256348, -1.258006930351257
12.537620334439767, 51.70418580401015, -5.843030070699767, 3.2481331825256348, -1.2683184146881104
13.147183405703993, 51.924242982225884, -6.086124485172345, 3.2481331825256348, -1.0414650440216064
13.790246630183988, 52.01276527267103, -6.18795088026674, 3.2481331825256348, 0.05671346560120584
14.437010429089026, 52.078844195404116, -6.162945397943273, 3.2481331825256348, 0.31965750455856323
15.078937636317097, 52.177055979454146, -6.057509962469354, 3.2481331825256348, 0.7733650207519531
15.701879229471581, 52.360663925400324, -5.88453398123385, 3.2481331825256348, 1.0105303525924685
16.277673115700473, 52.658907407862785, -5.668507359176888, 3.2481331825256348, 1.0981782674789429
16.774867256491802, 53.0751258959225, -5.452480743080392, 3.2481331825256348, 1.0363092422485352
17.172889988861233, 53.5858355324671, -5.244187758117929, 3.2481331825256348, 1.0363092422485352
17.45730205531193, 54.167561531029435, -5.039246002584711, 3.2378215789794917, 1.0208419561386108
17.617598926736147, 54.79389333339104, -4.836108771711603, 3.2378215789794917, 1.0208419561386108
17.64810132845911, 55.440197271510534, -4.630909232050197, 3.2481331825256348, 1.0363092422485352
17.545287921632617, 56.080532889090435, -4.424420747905985, 3.2481331825256348, 1.0363092422485352
17.31357104076129, 56.685709996587725, -4.216643331199899, 3.2378215789794917, 1.0363092422485352
16.96195302886748, 57.23004317810791, -4.009381482750192, 3.2481331825256348, 1.0466206073760986
16.50522733057573, 57.69045840464732, -3.8005729295313495, 3.2481331825256348, 1.0363092422485352
15.963072669946737, 58.04633600757797, -3.5917643763125087, 3.2481331825256348, 1.062087893486023
15.358050598709594, 58.2811218713187, -3.3767689086496966, 3.2481331825256348, 1.1136455535888672
14.716665502013598, 58.37970621180971, -3.1561021007597585, 3.2481331825256348, 1.1136455535888672
14.069306345615585, 58.33509817137909, -2.9341463543474817, 3.2584445476531982, 1.0981782674789429
13.446505888224046, 58.14925937539493, -2.7137373365461954, 3.2584445476531982, 1.0981782674789429
12.879466224708274, 57.831646424266275, -2.49332831874491, 3.2584445476531982, 1.1136455535888672
12.394410793087545, 57.395997665569894, -2.269310263544333, 3.273911952972412, 1.139424443244934
12.018614501458053, 56.86143548798765, -2.03884748592974, 3.273911952972412, 1.165203332901001
11.775258698566322, 56.25337745883204, -1.8065801896155005, 3.3048465251922607, 1.165203332901001
