x, y, angle, velocity, spin, velocity_action, spin_action, is_episode_start
-77.03463827490613, 34.86383288011974, 1.3006915527405039, 0, 0, 0.5, 0.0, 1
-77.03463827490613, 34.86383288011974, 1.3006915527405039, 2.0, 0.5997951162593049, 0.5, 0.0, 0
-77.00261838529705, 34.97948203346477, 1.3366792597160622, 2.0, 0.4311860753407215, 0.5, 0.0, 0
-76.97478027770462, 35.096208379101355, 1.3625504242365054, 2.0, 0.6404835771535042, 0.5, 0.0, 0
-76.94997099548463, 35.21361578736731, 1.4009794388657157, 2.0, 0.4382632973204492, 0.5, 0.0, 0
-76.92969077063294, 35.33188967493327, 1.4272752367049426, 2.0, 0.37818725249632457, 0.5, 0.0, 0
-76.9125273047763, 35.45065589672966, 1.449966471854722, 2.0, 0.4877880542871986, 0.5, 0.0, 0
-76.8980629784013, 35.56978097075909, 1.4792337551119539, 2.0, 0.5665764890978208, 0.5, 0.0, 0
-76.88709081603596, 35.68927829982141, 1.5132283444578232, 2.0, 0.6662138199698384, 0.5, 0.0, 0
-76.88018647321275, 35.809079510375305, 1.5532011736560134, 2.0, 0.41583533029046243, 0.5, 0.0, 0
-76.87807516377985, 35.92906093548969, 1.5781512934734412, 2.0, 0.3568062347256157, 0.5, 0.0, 0
-76.87895775182389, 36.049057689772226, 1.599559667556978, 2.0, 0.48490058355302434, 0.5, 0.0, 0
-76.88240887679966, 36.1690080534082, 1.6286537025701595, 2.0, 0.5754397603225161, 0.5, 0.0, 0
-76.8893478890175, 36.28880726087403, 1.6631800881895105, 2.0, 0.5196887383095173, 0.5, 0.0, 0
-76.90041817764946, 36.40829553941885, 1.6943614124880815, 2.0, 0.4599198069680368, 0.5, 0.0, 0
-76.91520828407681, 36.52738060461121, 1.7219566009061638, 2.0, 0.2670320916626531, 0.5, 0.0, 0
-76.93327851733007, 36.64601224739749, 1.7379785264059229, 2.0, 0.5752852669624943, 0.5, 0.0, 0
-76.95324705732396, 36.764339156469404, 1.7724956424236726, 2.0, 0.33210144136232256, 0.5, 0.0, 0
-76.97728719559602, 36.881906463795296, 1.792421728905412, 2.0, 0.4115694607669571, 0.5, 0.0, 0
-77.0036650627819, 36.99897143773167, 1.8171158965514296, 2.0, 0.5622275078173462, 0.5, 0.0, 0
-77.03292541603552, 37.11534940698476, 1.8508495470204704, 2.0, 0.5380899613448162, 0.5, 0.0, 0
-77.06609423152672, 37.23067429449354, 1.8831349447011594, 2.0, 0.3667685837298931, 0.5, 0.0, 0
-77.10296842487269, 37.344868400580864, 1.905141059724953, 2.0, 0.2095748948156767, 0.5, 0.0, 0
-77.14234645587578, 37.45822346519784, 1.9177155534138937, 2.0, 0.5976254033750985, 0.5, 0.0, 0
-77.18314671871613, 37.571074422447474, 1.9535730776163995, 2.0, 0.2710499844829098, 0.5, 0.0, 0
-77.22796644348743, 37.682390154810086, 1.9698360766853742, 2.0, 0.4803533153972333, 0.5, 0.0, 0
-77.27459048916585, 37.79296229580671, 1.9986572756092083, 2.0, 0.4214449200270821, 0.5, 0.0, 0
-77.32438155227904, 37.90214494110375, 2.023943970810833, 2.0, 0.5869463898418841, 0.5, 0.0, 0
-77.37691727167346, 38.01003376437896, 2.059160754201346, 2.0, 0.6404965660695681, 0.5, 0.0, 0
-77.43321912845998, 38.116005934887966, 2.0975905481655204, 2.0, 0.4615821461447747, 0.5, 0.0, 0
-77.49355090203473, 38.219736726349936, 2.1252854769342067, 2.0, 0.7037862814023155, 0.5, 0.0, 0
-77.5567319892279, 38.3217570685425, 2.1675126538183456, 2.0, 0.5248893978536697, 0.5, 0.0, 0
-77.62416350545371, 38.42101930012878, 2.1990060176895656, 2.0, 0.33644844905996535, 0.5, 0.0, 0
-77.69468716891905, 38.5181090158119, 2.2191929246331634, 2.0, 0.6644272762670606, 0.5, 0.0, 0
-77.76715627122263, 38.61375539165183, 2.259058561209187, 2.0, 0.5239377418896976, 0.5, 0.0, 0
-77.84337978846227, 38.706437511931945, 2.290494825722569, 2.0, 0.7762005667848398, 0.5, 0.0, 0
-77.92247874507484, 38.796678051950295, 2.337066859729659, 2.0, 0.10542748211417388, 0.5, 0.0, 0
-78.00569310260228, 38.883138278073616, 2.3433925086565095, 2.0, 0.4432477175411467, 0.5, 0.0, 0
-78.08945270866172, 38.96907039309917, 2.3699873717089783, 2.0, 0.717606857935124, 0.5, 0.0, 0
-78.1754677788781, 39.05274480792038, 2.4130437831850857, 2.0, 0.5939258571886874, 0.5, 0.0, 0
-78.2650047386801, 39.13263931855418, 2.448679334616407, 2.0, 0.7453646892185816, 0.4290309250354767, -0.15516802668571472, 0
-78.35733133573912, 39.20929308216369, 2.493401215969522, 1.7161237001419067, -0.09044939163662752, 0.4290309250354767, -0.15516802668571472, 0
-78.4394145976897, 39.271459215247795, 2.487974252471324, 1.7161237001419067, 0.16084770080045563, 0.4290309250354767, -0.15516802668571472, 0
-78.52115927920887, 39.33406989355756, 2.4976251145193515, 1.7161237001419067, 0.07955129854059896, 0.4290309250354767, -0.15516802668571472, 0
-78.60350439158229, 39.395888761739435, 2.5023981924317873, 1.7161237001419067, 0.2548072171151168, 0.4290309250354767, -0.15516802668571472, 0
-78.686143631107, 39.45731388759081, 2.5176866254586945, 1.7161237001419067, 0.2535590461932806, 0.4290309250354767, -0.15516802668571472, 0
-78.76971227026937, 39.51746845968329, 2.532900168230291, 1.7161237001419067, -0.045928380565893635, 0.4290309250354767, -0.15516802668571472, 0
-78.85418636741188, 39.5763447444424, 2.5301444653963374, 1.7161237001419067, -0.13551064291989476, 0.4290309250354767, -0.15516802668571472, 0
-78.93849789847135, 39.635453590865666, 2.522013826821144, 1.7161237001419067, -0.13091082534554627, 0.4290309250354767, -0.15516802668571472, 0
-79.02232605537125, 39.69524598257101, 2.514159177300411, 1.7161237001419067, 0.09848654200781456, 0.4290309250354767, -0.15516802668571472, 0
-79.10568198292195, 39.75569496384648, 2.52006836982088, 1.7161237001419067, 0.18511253225057836, 0.4290309250354767, -0.15516802668571472, 0
-79.18939365773174, 39.81565032637244, 2.5311751217559144, 1.7161237001419067, 0.15059039674576746, 0.4290309250354767, -0.15516802668571472, 0
-79.27376606490883, 39.874672245201154, 2.5402105455606603, 1.7161237001419067, 0.005881765481909607, 0.4290309250354767, -0.15516802668571472, 0
-79.35866830886903, 39.932929424720946, 2.5405634514895747, 1.7161237001419067, 0.22272243076744067, 0.4290309250354767, -0.15516802668571472, 0
-79.44359110684589, 39.991156638108336, 2.5539267973356212, 1.7161237001419067, 0.21059695091633482, 0.4290309250354767, -0.15516802668571472, 0
-79.52928440945223, 40.048243833550906, 2.5665626143906013, 1.7161237001419067, 0.14977440102883202, 0.4290309250354767, -0.15516802668571472, 0
-79.61569219524985, 40.104243695592096, 2.5755490784523314, 1.7161237001419067, 0.12988547166980335, 0.4290309250354767, -0.15516802668571472, 0
-79.70259972604859, 40.15946480646054, 2.5833422067525196, 1.7161237001419067, 0.5000884695171185, 0.4290309250354767, -0.15516802668571472, 0
-79.78993495863561, 40.21400696578753, 2.6133475149235466, 1.7161237001419067, 0.2100960160107435, 0.4290309250354767, -0.15516802668571472, 0
-79.87886718814853, 40.26590444693007, 2.625953275884191, 1.7161237001419067, 0.33151246066519013, 0.4290309250354767, -0.15516802668571472, 0
-79.96844654177347, 40.31667677600032, 2.6458440235241025, 1.7161237001419067, 0.14116587030961186, 0.4290309548377991, -0.15601833164691925, 0
-80.05901800830529, 40.365657378746256, 2.6543139757426792, 1.7161238193511963, 0.2541033435122717, 0.4290309548377991, -0.15601833164691925, 0
-80.15000109077852, 40.41386910109373, 2.6695601763534156, 1.7161238193511963, 0.0697117380732603, 0.4290309548377991, -0.15601833164691925, 0
-80.24170861621553, 40.46068812763486, 2.6737428806378114, 1.7161238193511963, 0.10382447233295045, 0.4290309548377991, -0.15601833164691925, 0
