x, y, angle, velocity, spin, velocity_action, spin_action, is_episode_start
-67.29313551915646, 102.24911541533054, 0.975345010963247, 0, 0, 0.5, 0.0, 1
-67.29313551915646, 102.24911541533054, 0.975345010963247, 2.0, 0.5, 0.5, 0.0, 0
-67.22582962468479, 102.34846286909442, 1.005345010963247, 2.0, 0.5, 0.5, 0.0, 0
-67.16153399216361, 102.44978449382825, 1.035345010963247, 2.0, 0.5, 0.5, 0.0, 0
-67.10030648332237, 102.55298910690875, 1.065345010963247, 2.0, 0.5, 0.5, 0.0, 0
-67.0422021987863, 102.65798383115026, 1.095345010963247, 2.0, 0.5, 0.5, 0.0, 0
-66.98727342848956, 102.76467417838789, 1.125345010963247, 2.0, 0.5, 0.5, 0.0, 0
-66.93556960461783, 102.87296413451053, 1.155345010963247, 2.0, 0.5, 0.5, 0.0, 0
-66.88713725712269, 102.982756245867, 1.185345010963247, 2.0, 0.5, 0.5, 0.0, 0
-66.8420199718478, 103.09395170696781, 1.215345010963247, 2.0, 0.5, 0.5, 0.0, 0
-66.8002583513046, 103.20645044940348, 1.2453450109632471, 2.0, 0.5, 0.5, 0.0, 0
-66.76188997813274, 103.32015123189922, 1.2753450109632471, 2.0, 0.5, 0.5, 0.0, 0
-66.72694938127829, 103.43495173142537, 1.3053450109632472, 2.0, 0.5, 0.5, 0.0, 0
-66.69546800492, 103.55074863528117, 1.3353450109632472, 2.0, 0.5, 0.5, 0.0, 0
-66.66747418017167, 103.66743773406918, 1.3653450109632472, 2.0, 0.5, 0.5, 0.0, 0
-66.64299309958602, 103.78491401547679, 1.3953450109632473, 2.0, 0.5, 0.5, 0.0, 0
-66.62204679448318, 103.90307175878013, 1.4253450109632473, 2.0, 0.5, 0.5, 0.0, 0
-66.6046541151239, 104.02180462998564, 1.4553450109632473, 2.0, 0.5, 0.5, 0.0, 0
-66.59083071374565, 104.14100577752347, 1.4853450109632473, 2.0, 0.5, 0.5, 0.0, 0
-66.58058903047659, 104.26056792840667, 1.5153450109632474, 2.0, 0.5, 0.5, 0.0, 0
-66.57393828214038, 104.38038348476964, 1.5453450109632474, 2.0, 0.5, 0.5, 0.0, 0
-66.57088445396161, 104.50034462069897, 1.5753450109632474, 2.0, 0.5, 0.5, 0.0, 0
-66.57143029417952, 104.62034337926944, 1.6053450109632474, 2.0, 0.5, 0.5, 0.0, 0
-66.57557531157475, 104.74027176969804, 1.6353450109632475, 2.0, 0.5, 0.5, 0.0, 0
-66.58331577591143, 104.86002186452828, 1.6653450109632475, 2.0, 0.5, 0.5, 0.0, 0
-66.59464472129412, 104.97948589675771, 1.6953450109632475, 2.0, 0.5, 0.5, 0.0, 0
-66.60955195243666, 105.09855635682091, 1.7253450109632475, 2.0, 0.5, 0.5, 0.0, 0
-66.62802405383722, 105.21712608934084, 1.7553450109632476, 2.0, 0.5, 0.5, 0.0, 0
